,ARE,AMT,AVB,BXP,CPT,CBRE,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,PEAK,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY
2000-04-25,31.90625,43.171875,38.0,34.5,28.765625,0.0,34.03125,0.0,0.0,22.3984375,37.78125,0.0,20.453125,12.49430775642395,10.14133620262146,0.0,9.406877040863037,13.380208253860474,23.453125,21.953125,22.140625,10.280402421951294,20.578125,38.59375,23.145568370819092,10.09375,4.389345407485962,0.0,16.578125,55.5
2000-04-26,31.75,43.78125,38.140625,34.84375,28.8125,0.0,35.96875,0.0,0.0,22.4921875,38.03125,0.0,20.75,12.515653610229492,10.080151796340942,0.0,9.39190149307251,13.322916746139526,23.4375,22.015625,22.5,10.416666984558105,21.078125,38.765625,23.406607627868652,10.046875,4.407188415527344,0.0,16.625,56.28125
2000-04-27,31.796875,44.03125,38.609375,34.984375,28.828125,0.0,37.625,0.0,0.0,22.53125,38.21875,0.0,21.53125,12.565459966659546,10.095448017120361,0.0,9.443246841430664,13.260416507720947,23.59375,21.953125,22.5625,10.340964555740356,21.671875,40.515625,23.740159034729004,10.09375,4.389345645904541,0.0,16.609375,53.515625
2000-04-28,31.9375,45.765625,39.0,34.984375,28.640625,0.0,38.53125,0.0,0.0,22.625,38.5625,0.0,21.28125,12.70064902305603,10.370778322219849,0.0,9.567330837249756,13.255208253860474,23.828125,22.03125,22.4375,10.454518556594849,21.84375,41.8125,23.580634117126465,9.984375,4.442874312400818,0.0,15.984375,53.328125
2000-05-01,32.21875,46.625,39.265625,35.09375,28.484375,0.0,38.265625,0.0,0.0,22.8359375,38.734375,0.0,21.5,12.487192630767822,10.493147373199463,0.0,9.618675708770752,13.34375,23.90625,22.328125,22.6875,10.59078311920166,22.625,41.28125,24.088212966918945,10.09375,4.6569883823394775,0.0,15.8125,52.984375
2000-05-02,32.875,45.921875,39.84375,35.921875,28.65625,0.0,37.5625,0.0,0.0,23.15625,39.21875,0.0,21.8125,12.352003812789917,10.217816829681396,0.0,9.747039079666138,13.703125,23.984375,22.796875,22.96875,10.568072319030762,23.0,41.34375,24.78432035446167,10.21875,4.692674160003662,0.0,15.875,53.40625
2000-05-03,32.984375,43.921875,39.984375,36.078125,28.828125,0.0,34.828125,0.0,0.0,23.1015625,39.359375,0.0,22.046875,12.295082092285156,10.217817068099976,0.0,9.661463737487793,13.885416507720947,23.78125,22.890625,22.90625,10.4847993850708,22.46875,40.90625,24.523279666900635,10.515625,4.710517168045044,0.0,15.953125,53.578125
2000-05-04,32.6875,43.734375,39.96875,35.96875,28.8125,0.0,35.75,0.0,0.0,23.015625,39.640625,0.0,22.09375,12.266621112823486,10.095448017120361,0.0,9.674299955368042,13.770833253860474,23.546875,22.875,22.875,10.446948051452637,22.109375,42.59375,24.726311206817627,10.546875,4.728359937667847,0.0,15.734375,53.34375
2000-05-05,32.96875,44.484375,40.21875,36.046875,28.90625,0.0,35.84375,0.0,0.0,23.1171875,40.390625,0.0,22.046875,12.295081853866577,9.927190065383911,0.0,9.661463737487793,13.588541746139526,23.609375,22.9375,22.75,10.545361280441284,22.15625,43.4375,24.523279190063477,10.765625,4.728360176086426,0.0,15.40625,53.59375
2000-05-08,33.09375,45.421875,40.15625,36.15625,28.875,0.0,34.0625,0.0,0.0,23.140625,40.21875,0.0,21.890625,12.302197217941284,9.896597862243652,0.0,9.682857513427734,13.546874761581423,23.671875,22.796875,22.515625,10.590782642364502,21.859375,45.609375,24.508777618408203,10.84375,4.674831390380859,0.0,15.671875,53.921875
2000-05-09,33.21875,43.90625,40.4375,36.265625,28.78125,0.0,32.546875,0.0,0.0,23.25,40.296875,0.0,21.78125,12.266621351242065,9.743637084960938,0.0,9.635790824890137,13.609375,23.375,22.875,22.359375,10.658914804458618,21.6875,46.96875,24.073710918426514,10.71875,4.5320885181427,0.0,15.8125,53.734375
2000-05-10,33.390625,41.359375,40.40625,36.28125,28.65625,0.0,31.109375,0.0,0.0,23.2578125,40.28125,0.0,21.546875,12.28796672821045,9.835413455963135,0.0,9.374786138534548,13.552083492279053,23.265625,22.90625,22.234375,10.734617233276367,21.453125,43.890625,24.189728260040283,10.625,4.442874193191528,0.0,15.859375,54.46875
2000-05-11,33.75,40.890625,40.3359375,36.421875,28.734375,0.0,29.625,0.0,0.0,23.1171875,40.234375,0.0,21.640625,12.43738603591919,9.835413694381714,0.0,9.515985488891602,13.515624761581423,23.28125,22.828125,22.21875,10.863311767578125,21.5,42.09375,24.218732833862305,10.515625,4.442874431610107,0.0,15.984375,54.75
2000-05-12,33.4375,41.359375,40.421875,36.515625,28.8125,0.0,29.8046875,0.0,0.0,22.796875,40.296875,0.0,21.765625,12.472961902618408,9.820117712020874,0.0,9.57588791847229,13.546874761581423,23.296875,22.765625,22.21875,11.00714635848999,21.625,42.90625,24.247737407684326,10.484375,4.335817098617554,0.0,16.28125,54.203125
2000-05-15,34.203125,41.125,40.703125,36.421875,28.890625,0.0,29.5,0.0,0.0,22.84375,40.6875,0.0,21.8125,12.366233825683594,9.881301641464233,0.0,9.366228342056274,13.510416507720947,23.75,22.921875,22.25,11.08284878730774,21.5625,40.78125,24.17522621154785,10.453125,4.442874431610107,0.0,16.53125,54.890625
2000-05-16,34.484375,43.296875,40.78125,36.171875,28.875,0.0,30.6875,0.0,0.0,22.984375,41.171875,0.0,21.796875,12.487192630767822,9.927190065383911,0.0,9.486034154891968,13.640625,24.015625,22.9375,22.421875,11.120700120925903,21.59375,41.671875,24.044706344604492,10.375,4.442874312400818,0.0,16.5625,54.921875
2000-05-17,34.515625,44.234375,40.640625,36.28125,28.5625,0.0,30.703125,0.0,0.0,22.9375,41.1875,0.0,21.609375,12.330658197402954,9.95778226852417,0.0,9.370506763458252,13.635416746139526,24.21875,22.765625,22.328125,10.95415472984314,21.5,42.46875,24.044706344604492,10.3125,4.335816860198975,0.0,16.421875,54.0625
2000-05-18,34.671875,44.453125,40.609375,36.34375,28.4375,0.0,30.1015625,0.0,0.0,23.0390625,40.828125,0.0,21.984375,12.259505987167358,9.866005659103394,0.0,9.379065036773682,13.604166746139526,24.0625,22.578125,22.296875,10.961724996566772,21.296875,42.53125,24.001200199127197,10.25,4.30013108253479,0.0,16.140625,54.0
2000-05-19,34.515625,43.34375,40.40625,36.359375,28.265625,0.0,29.6484375,0.0,0.0,22.9921875,40.703125,0.0,22.140625,12.245275497436523,9.804821252822876,0.0,9.430410385131836,13.572916746139526,24.03125,22.3125,22.421875,10.93144416809082,21.140625,40.09375,23.914186477661133,10.25,4.228760004043579,0.0,16.09375,52.875
2000-05-22,34.421875,42.125,40.21875,36.328125,28.28125,0.0,27.171875,0.0,0.0,22.921875,40.4375,0.0,21.890625,12.3733491897583,9.758933067321777,0.0,9.331998348236084,13.609375,24.03125,22.25,22.40625,10.95415449142456,21.234375,39.53125,23.740159511566162,10.453125,4.246603012084961,0.0,16.15625,52.453125
2000-05-23,34.34375,40.40625,40.296875,36.265625,28.46875,0.0,25.796875,0.0,0.0,22.890625,40.5,0.0,21.8125,12.387579679489136,9.636564016342163,0.0,9.524543285369873,13.682291507720947,24.03125,22.328125,22.4375,11.08284878730774,21.25,39.390625,23.479119300842285,10.625,4.37150251865387,0.0,16.421875,49.171875
2000-05-24,33.84375,38.40625,40.25,35.921875,28.625,0.0,24.375,0.0,0.0,22.640625,40.3125,0.0,21.796875,12.387579679489136,9.529491186141968,0.0,9.682857513427734,13.651041507720947,23.625,22.4375,22.4375,11.241824388504028,20.96875,38.84375,23.261585235595703,10.734375,4.353659629821777,0.0,16.125,50.125
2000-05-25,33.53125,39.578125,40.109375,35.546875,28.59375,0.0,24.8125,0.0,0.0,22.4296875,40.078125,0.0,21.984375,12.359118700027466,9.376529693603516,0.0,9.72136664390564,13.604166507720947,23.28125,22.359375,22.28125,11.34780764579773,20.640625,37.4453125,23.058554649353027,10.71875,4.371502637863159,0.0,16.0,49.78125
2000-05-26,33.453125,39.484375,39.90625,35.421875,28.5,0.0,24.828125,0.0,0.0,22.2890625,39.84375,0.0,21.875,12.287966251373291,9.284752607345581,0.0,9.695693492889404,13.546875,23.25,22.515625,22.25,11.514353275299072,20.71875,37.15625,22.971540927886963,10.6875,4.335817098617555,0.0,15.921875,48.890625
2000-05-30,33.765625,38.390625,39.796875,35.25,28.484375,0.0,26.125,0.0,0.0,22.2265625,39.953125,0.0,21.953125,12.309312105178833,9.254160165786743,0.0,9.759875059127808,13.546874761581423,23.34375,22.515625,22.390625,11.491642475128174,21.0625,37.9375,22.637989044189453,10.78125,4.389345407485962,0.0,16.0625,50.140625
2000-05-31,33.921875,37.421875,39.796875,35.03125,28.296875,0.0,26.765625,0.0,0.0,22.265625,39.96875,0.0,21.890625,12.245275497436523,9.345937013626099,0.0,9.896795988082888,13.526041507720947,23.453125,22.5,22.328125,11.415940046310425,21.125,37.765625,22.710500717163086,10.765625,4.371502876281738,0.0,16.15625,49.546875
2000-06-01,33.421875,38.40625,39.765625,34.84375,28.0625,0.0,27.59375,0.0,0.0,22.2734375,39.84375,0.0,21.84375,12.2595055103302,9.330641031265259,0.0,9.973814010620117,13.479166746139526,23.515625,22.484375,22.328125,11.423510074615479,20.953125,36.984375,22.73950481414795,10.765625,4.317974090576172,0.0,16.09375,49.515625
2000-06-02,33.203125,40.71875,39.78125,35.171875,28.125,0.0,29.71875,0.0,0.0,22.2421875,39.9375,0.0,21.90625,12.437386512756348,9.345937252044678,0.0,10.012322902679443,13.494791507720947,23.5625,22.4375,22.671875,11.408369779586792,21.09375,37.75,22.79751443862915,10.828125,4.3536598682403564,0.0,16.078125,51.109375
2000-06-05,33.4375,42.703125,39.890625,35.4375,28.109375,0.0,32.90625,0.0,0.0,22.390625,39.96875,0.0,21.75,12.423155546188354,9.422417879104614,0.0,9.695693969726562,13.46875,23.578125,22.484375,23.265625,11.461361646652222,21.171875,38.234375,22.681496143341064,10.90625,4.425031304359436,0.0,16.171875,49.796875
2000-06-06,33.90625,43.703125,39.921875,35.375,28.375,0.0,37.140625,0.0,0.0,22.5234375,40.0625,0.0,21.71875,12.43738603591919,9.345937013626099,0.0,9.47319769859314,13.473958253860474,23.59375,22.5,22.6875,11.393229484558105,21.078125,39.21875,22.44945955276489,10.875,4.317974090576172,0.0,16.25,49.50390625
2000-06-07,34.015625,42.6875,40.203125,35.84375,28.671875,0.0,35.671875,0.0,0.0,22.9453125,40.1875,0.0,21.8125,12.480077266693115,9.31534481048584,0.0,9.327719688415527,13.526041746139526,23.625,22.703125,22.40625,11.362948417663574,21.1875,41.015625,22.44946050643921,10.90625,4.139545738697052,0.0,16.265625,48.59375
2000-06-08,34.03125,42.1875,40.578125,36.21875,28.84375,0.0,35.453125,0.0,0.0,23.1640625,40.296875,0.0,21.84375,12.536999225616455,9.238863945007324,0.0,9.426131010055542,13.494791507720947,23.65625,22.8125,22.5,11.302386283874512,21.40625,41.484375,22.3044376373291,10.921875,4.264445543289185,0.0,16.34375,47.0625
2000-06-09,34.0625,41.984375,40.859375,36.3125,28.96875,0.0,34.6875,0.0,0.0,23.2578125,40.390625,0.0,21.8125,12.544114351272583,9.223567962646484,0.0,9.661463260650635,13.484374761581423,23.90625,22.828125,22.609375,11.347807884216309,21.421875,42.578125,22.391450881958008,11.015625,4.317974090576172,0.0,16.46875,47.296875
2000-06-12,34.140625,41.21875,41.1484375,36.4609375,29.0,0.0,34.90625,0.0,0.0,23.26953125,40.546875,0.0,21.71875,12.515653610229492,9.269456624984741,0.0,9.802663087844849,13.463541746139526,23.84375,22.859375,22.78125,11.415940046310425,21.546875,43.875,22.46396207809448,11.140625,4.264445781707764,0.0,16.609375,46.2265625
2000-06-13,34.140625,40.609375,41.40625,36.671875,29.375,0.0,34.953125,0.0,0.0,23.35546875,40.8125,0.0,21.703125,12.629497289657593,9.31534457206726,0.0,9.541658401489258,13.427083253860474,23.234375,22.953125,22.8125,11.408370018005371,21.65625,43.125,22.666993618011475,11.171875,3.9789599180221558,0.0,16.5625,45.78125
2000-06-14,34.28125,41.046875,42.171875,37.359375,29.921875,0.0,35.015625,0.0,0.0,23.80859375,41.3125,0.0,21.78125,12.807376623153687,9.468306541442871,0.0,9.434689044952393,13.770833492279053,23.296875,23.09375,23.453125,11.521923542022705,22.015625,44.296875,22.812016010284424,11.421875,3.6934739351272583,0.0,16.484375,47.125
2000-06-15,34.234375,41.421875,42.1640625,37.390625,30.21875,0.0,34.296875,0.0,0.0,23.890625,41.703125,0.0,21.703125,12.835837841033936,9.514194965362549,0.0,9.366228580474854,13.932291746139526,23.46875,23.140625,23.703125,11.582485437393188,22.234375,45.453125,22.637988567352295,11.59375,3.729159712791443,0.0,16.546875,47.125
2000-06-16,34.109375,41.984375,41.7578125,37.0625,29.90625,0.0,34.484375,0.0,0.0,23.3046875,41.890625,0.0,21.46875,12.871414422988892,9.498898983001709,0.0,9.212193012237549,13.713541746139526,23.484375,23.171875,23.6875,11.635477066040039,22.28125,46.3671875,22.565478324890137,11.484375,3.9611170291900635,0.0,16.53125,47.03125
2000-06-19,34.140625,41.34375,41.7265625,37.109375,30.28125,0.0,34.5625,0.0,0.0,23.3046875,42.40625,0.0,21.3125,12.956796884536743,9.544787406921387,0.0,8.985418319702148,13.807291746139526,23.4375,23.15625,23.5625,11.544634342193604,22.375,46.71875,22.681496143341064,11.46875,3.9611172676086426,0.0,16.46875,46.546875
2000-06-20,34.34375,41.953125,41.7265625,37.4375,30.484375,0.0,35.71875,0.0,0.0,23.359375,43.0,0.0,21.234375,13.099100828170776,9.52949118614197,0.0,8.964024066925049,13.895833492279053,23.53125,23.296875,23.703125,11.605195999145508,22.359375,46.984375,22.89902973175049,11.5625,4.0681740045547485,0.0,16.453125,45.171875
2000-06-21,34.578125,42.53125,41.734375,37.578125,30.46875,0.0,36.78125,0.0,0.0,23.3828125,42.65625,0.0,21.28125,13.156022071838379,9.560083389282228,0.0,8.809988021850586,13.90625,23.734375,23.3125,23.875,11.514353036880493,22.140625,46.96875,22.855522632598877,11.578125,4.300131320953369,0.0,16.46875,44.234375
2000-06-22,34.65625,41.3125,41.578125,37.203125,30.265625,0.0,36.25,0.0,0.0,23.4921875,42.25,0.0,20.6875,13.09198522567749,9.514194965362549,0.0,8.743667364120483,13.953125,23.640625,23.390625,24.015625,11.703609704971313,22.078125,47.59375,22.710500240325928,11.453125,4.282288312911987,0.0,16.40625,44.234375
2000-06-23,34.578125,41.21875,41.5390625,37.1875,30.140625,0.0,35.953125,0.0,0.0,23.44140625,42.5625,0.0,20.703125,12.956796646118164,9.529490947723389,0.0,8.685904026031494,13.90625,23.53125,23.390625,24.0,11.658188104629515,21.875,47.953125,22.659743309020996,11.453125,4.228759765625,0.0,16.359375,43.953125
2000-06-26,34.28125,40.84375,41.6953125,37.4375,30.171875,0.0,35.78125,0.0,0.0,23.39453125,43.265625,0.0,20.703125,12.97102689743042,9.407121658325195,0.0,8.737249374389648,13.885416746139526,23.75,23.390625,24.09375,11.574915170669556,21.921875,49.015625,22.529222011566162,11.421875,4.1752312779426575,0.0,16.375,43.828125
2000-06-27,34.484375,41.0,41.8828125,37.8125,30.234375,0.0,35.96875,0.0,0.0,23.54296875,43.6875,0.0,20.71875,13.027948141098022,9.345937013626099,0.0,8.73724889755249,13.947916507720947,24.0625,23.3125,24.421875,11.58248519897461,21.921875,51.109375,22.56547784805298,11.375,4.246602535247803,0.0,16.484375,44.765625
2000-06-28,34.71875,40.6875,41.7109375,37.828125,29.96875,0.0,35.5546875,0.0,0.0,23.65234375,43.34375,0.0,20.828125,13.127561569213867,9.177679777145386,0.0,8.86133360862732,14.005208253860474,24.109375,23.359375,24.484375,11.620336532592773,22.015625,52.625,22.637989044189453,11.453125,4.175231218338013,0.0,16.484375,45.05859375
2000-06-29,34.625,41.078125,42.1015625,38.5703125,30.046875,0.0,35.03125,0.0,0.0,23.66015625,43.453125,0.0,20.828125,13.141791820526123,9.223568201065063,0.0,8.844218492507935,14.057291746139526,24.09375,23.515625,24.125,11.696039199829102,22.234375,55.1875,22.841021060943604,11.40625,4.264445781707764,0.0,16.46875,45.046875
2000-06-30,34.24609375,41.609375,42.1015625,38.765625,29.67578125,0.0,35.828125,0.0,0.0,23.326171875,42.75390625,0.0,20.50390625,12.803819179534912,9.265632629394531,0.0,8.987557411193848,13.845052003860474,24.03515625,23.03515625,23.81640625,11.62222933769226,23.046875,53.765625,21.898375511169434,11.25390625,4.050331115722656,0.0,16.34765625,43.9375
2000-07-03,34.40625,41.984375,42.015625,38.6953125,29.484375,0.0,36.40625,0.0,0.0,23.49609375,42.15625,0.0,20.5625,12.70064926147461,9.33064079284668,0.0,9.28921055793762,13.630208253860474,24.15625,22.859375,23.78125,11.468931674957275,23.109375,49.4296875,22.188420295715332,11.203125,3.8897454738616943,0.0,16.28125,44.234375
2000-07-05,34.671875,42.25,42.4765625,38.9375,29.8125,0.0,37.125,0.0,0.0,23.79296875,42.6875,0.0,21.0625,12.978142261505127,9.376529455184937,0.0,9.387622356414795,13.880208492279053,24.1875,23.234375,24.203125,11.680898666381834,22.71875,50.46875,22.855523109436035,11.328125,4.193074107170105,0.0,16.484375,45.09375
2000-07-06,34.96875,42.3125,43.28125,38.453125,30.109375,0.0,36.59375,0.0,0.0,23.9921875,42.796875,0.0,21.359375,13.12044620513916,9.636563777923584,0.0,9.036762952804565,13.96875,24.140625,23.59375,24.375,11.756601333618164,22.8125,50.65625,23.20357656478882,11.453125,4.353659629821777,0.0,16.53125,43.75
2000-07-07,35.140625,43.421875,43.1484375,38.0,30.265625,0.0,37.046875,0.0,0.0,24.21484375,42.609375,0.0,21.65625,13.177367687225342,9.789525508880615,0.0,9.1779625415802,14.023437738418577,24.171875,23.859375,24.46875,11.733890533447266,23.15625,51.5546875,23.39210557937622,11.5625,4.282288312911987,0.0,16.515625,43.375
2000-07-10,34.96875,45.09375,43.1875,37.96875,30.265625,0.0,37.671875,0.0,0.0,24.28515625,42.53125,0.0,21.53125,13.2698655128479,9.911893844604492,0.0,9.041041851043701,14.122395992279053,24.15625,23.953125,24.71875,11.643047332763672,22.6875,51.359375,23.305091857910156,11.671875,4.15738844871521,0.0,16.625,43.84375
2000-07-11,34.828125,46.40625,43.3828125,37.9375,30.125,0.0,38.4453125,0.0,0.0,24.328125,42.828125,0.0,21.515625,13.248519897460938,10.034262895584106,0.0,8.934072732925415,14.143229246139526,24.171875,23.921875,24.859375,11.58248519897461,22.671875,48.640625,23.116562843322754,11.640625,4.157388508319855,0.0,16.828125,45.546875
2000-07-12,34.921875,46.890625,43.359375,37.921875,30.015625,0.0,38.90625,0.0,0.0,24.24609375,43.0,0.0,21.5625,13.248520135879517,10.14133596420288,0.0,9.096665859222412,14.049479246139526,24.234375,23.890625,24.921875,11.58248519897461,22.5,50.8125,23.029550075531006,11.28125,4.210917234420776,0.0,17.015625,46.234375
2000-07-13,34.96875,46.890625,43.328125,37.90625,29.9375,0.0,38.9140625,0.0,0.0,24.16796875,43.953125,0.0,21.546875,13.291211128234863,10.12604022026062,0.0,9.254980325698853,14.002604246139526,24.25,23.890625,24.828125,11.567344665527344,22.453125,51.6171875,23.189074516296387,11.34375,4.371502757072449,0.0,17.203125,47.046875
2000-07-14,35.3125,46.046875,43.2265625,37.78125,29.890625,0.0,39.234375,0.0,0.0,24.0078125,44.21875,0.0,21.40625,13.255635261535645,9.896598100662231,0.0,9.276374340057373,14.0859375,24.21875,23.71875,24.859375,11.658187866210938,22.46875,51.125,23.218079090118408,11.34375,4.3536598682403564,0.0,17.34375,46.984375
2000-07-17,35.25,44.890625,43.0703125,37.71875,29.9375,0.0,38.671875,0.0,0.0,23.8125,44.03125,0.0,21.1875,13.241404294967651,9.927190065383911,0.0,9.195077896118164,14.065104007720947,24.21875,23.65625,24.984375,11.620336532592773,22.1875,51.515625,23.05855417251587,11.328125,4.228760004043579,0.0,17.421875,45.4921875
2000-07-18,34.984375,44.21875,43.234375,37.71875,29.84375,0.0,37.703125,0.0,0.0,23.65625,44.09375,0.0,21.109375,13.2698655128479,9.881302118301392,0.0,9.306325435638428,14.127604007720947,24.0625,23.75,24.96875,11.688468933105469,22.15625,52.203125,22.986042976379395,11.265625,4.478559970855713,0.0,17.5,46.21875
2000-07-19,34.40625,44.5625,43.484375,37.609375,29.765625,0.0,34.734375,0.0,0.0,23.6171875,44.453125,0.0,21.0,13.234289646148682,10.018967390060425,0.0,9.40473747253418,14.091145753860474,24.0,23.625,24.953125,11.673328399658203,21.90625,52.8671875,23.07305669784546,11.296875,4.567774176597595,0.0,17.703125,46.546875
2000-07-20,34.28125,44.84375,44.25,37.78125,29.84375,0.0,35.515625,0.0,0.0,23.6640625,44.96875,0.0,21.078125,13.26986575126648,10.217816829681396,0.0,9.379064798355103,14.0390625,23.484375,23.5,24.875,11.733890533447266,22.3125,54.375,23.102060794830322,11.375,4.674831390380859,0.0,18.125,47.078125
2000-07-21,34.421875,44.8125,45.28125,37.875,29.90625,0.0,35.1875,0.0,0.0,23.9453125,45.140625,0.0,21.125,13.291211128234863,10.233113050460815,0.0,9.242144107818604,14.031250238418577,23.59375,23.421875,25.078125,11.741460800170898,22.9375,53.15625,23.20357656478882,11.578125,4.764045715332031,0.0,18.40625,47.875
2000-07-24,34.09375,45.65625,45.6875,38.546875,29.9375,0.0,33.546875,0.0,0.0,24.1640625,45.03125,0.0,20.921875,13.106215715408325,10.187224626541138,0.0,9.242144107818604,14.093749761581423,23.3828125,23.703125,25.25,11.703609466552734,23.34375,51.1328125,23.421109676361084,11.4375,4.817574501037598,0.0,18.546875,47.921875
2000-07-25,34.09375,45.90625,45.8671875,39.1796875,30.1875,0.0,32.796875,0.0,0.0,24.28125,45.6875,0.0,20.921875,13.070639610290527,10.279001474380493,0.0,9.297768115997314,14.109375238418577,23.328125,23.71875,25.21875,11.688468933105469,23.1875,48.40625,23.638644218444824,11.328125,4.781888723373413,0.0,18.3125,47.609375
